launch_date,vehicle,mission_name,orbit,outcome,source,launch_site,lat,lon,label
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 35th time.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 35th time.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 35th time.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 35th time.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-11-22 07:53:00,F9 B5 B1090‑9,Starlink: Group 6-79,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 150th Falcon 9 launch of the year.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 150th Falcon 9 launch of the year.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 150th Falcon 9 launch of the year.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. 150th Falcon 9 launch of the year.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-11-23 08:48:00,F9 B5 B1100‑1,Starlink: Group 11-30,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-11-28 18:44:00,F9 B5 B1071‑30,Transporter-15 (140 payloads smallsat rideshare)[67],SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Dedicated SmallSat rideshare mission to sun-synchronous orbit. Includes ESA's HydroGNSS mission. Payload likely heavier than most rideshares due to barge landing of first stage. First time, a booster completed launching 1000 cumulative satellites to space.","Dedicated SmallSat rideshare mission to sun-synchronous orbit. Includes ESA's HydroGNSS mission. Payload likely heavier than most rideshares due to barge landing of first stage. First time, a booster completed launching 1000 cumulative satellites to space.","Dedicated SmallSat rideshare mission to sun-synchronous orbit. Includes ESA's HydroGNSS mission. Payload likely heavier than most rideshares due to barge landing of first stage. First time, a booster completed launching 1000 cumulative satellites to space.","Dedicated SmallSat rideshare mission to sun-synchronous orbit. Includes ESA's HydroGNSS mission. Payload likely heavier than most rideshares due to barge landing of first stage. First time, a booster completed launching 1000 cumulative satellites to space.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-01 07:44:00,F9 B5 B1095‑4,Starlink: Group 6-86,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-02 05:28:00,F9 B5 B1081‑20,Starlink: Group 15-10,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-02 22:18:00,F9 B5 B1077‑25,Starlink: Group 6-95,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-04 20:42:00,F9 B5 B1097‑4,Starlink: Group 11-25,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-07 17:58:00,F9 B5 B1088‑12,Starlink: Group 11-15,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 28 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-08 22:26:00,F9 B5 B1067‑32,Starlink: Group 6-92,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 32 missions.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 32 missions.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 32 missions.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly 32 missions.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-09 19:16:00,F9 B5 B1096‑4,NROL-77[237][238],LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch is part of Phase 2 US Air Force contract awarded in 2022.,Launch is part of Phase 2 US Air Force contract awarded in 2022.,Launch is part of Phase 2 US Air Force contract awarded in 2022.,Launch is part of Phase 2 US Air Force contract awarded in 2022.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-10 11:40:00,F9 B5 B1082‑18,Starlink: Group 15-11,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-11 22:01:00,F9 B5 B1083‑16,Starlink: Group 6-90,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Fastest turnaround at SLC-40 between two launches at 50 hours and 44 minutes.[467],Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Fastest turnaround at SLC-40 between two launches at 50 hours and 44 minutes.[467],Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Fastest turnaround at SLC-40 between two launches at 50 hours and 44 minutes.[467],Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. Fastest turnaround at SLC-40 between two launches at 50 hours and 44 minutes.[467],SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-14 05:49:00,F9 B5 B1093‑9,Starlink: Group 15-12,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-15 05:25:00,F9 B5 B1092‑9,Starlink: Group 6-82,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-17 13:42:00,F9 B5 B1094‑6,Starlink: Group 6-99,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2025-12-17 15:27:00,F9 B5 B1063‑30,Starlink: Group 15-13,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation. 1st time flying a fairing half for the 36th time.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation. 1st time flying a fairing half for the 36th time.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation. 1st time flying a fairing half for the 36th time.,Launch of 27 Starlink v2 mini optimized satellites to a 295 km (183 mi) orbit at an inclination of 70° to expand internet constellation. 1st time flying a fairing half for the 36th time.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-03 02:09:00,F9 B5 B1081‑21,CSG-3,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Third COSMO-SkyMed 2nd-generation satellite.,Third COSMO-SkyMed 2nd-generation satellite.,Third COSMO-SkyMed 2nd-generation satellite.,Third COSMO-SkyMed 2nd-generation satellite.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-04 06:48:00,F9 B5 B1101‑1,Starlink: Group 6-88,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-09 21:41:00,F9 B5 B1069‑29,Starlink: Group 6-96,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-11 13:44:00,F9 B5 B1097‑5,Twilight (Pandora and others 39 payloads),SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,Dedicated SmallSat rideshare mission to sun-synchronous orbit.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-12 21:08:00,F9 B5 B1078‑25,Starlink: Group 6-97,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-14 18:08:00,F9 B5 B1085‑13,Starlink: Group 6-98,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A new pad turnaround time record, launching 45 hours and 0 minutes after the previous mission.[479]","Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A new pad turnaround time record, launching 45 hours and 0 minutes after the previous mission.[479]","Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A new pad turnaround time record, launching 45 hours and 0 minutes after the previous mission.[479]","Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation. A new pad turnaround time record, launching 45 hours and 0 minutes after the previous mission.[479]",SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-17 04:39:00,F9 B5 B1100‑2,NROL-105 (2 Starshield satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Twelfth batch SpaceX/Northrop Grumman-built Starshield satellites for the National Reconnaissance Office.,Twelfth batch SpaceX/Northrop Grumman-built Starshield satellites for the National Reconnaissance Office.,Twelfth batch SpaceX/Northrop Grumman-built Starshield satellites for the National Reconnaissance Office.,Twelfth batch SpaceX/Northrop Grumman-built Starshield satellites for the National Reconnaissance Office.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-18 23:31:00,F9 B5 B1080‑24,Starlink: Group 6-100,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-22 05:47:00,F9 B5 B1093‑10,Starlink: Group 17-30,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-25 17:30:00,F9 B5 B1097‑6,Starlink: Group 17-20,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. Some Starship tiles were placed on the exterior of fairing for testing.[484],Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. Some Starship tiles were placed on the exterior of fairing for testing.[484],Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. Some Starship tiles were placed on the exterior of fairing for testing.[484],Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. Some Starship tiles were placed on the exterior of fairing for testing.[484],SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-28 04:53:00,F9 B5 B1096‑5,GPS III-9,MEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Part of Phase 3 Lane 2 US Space Force contract awarded in 2025. The launch of GPS III-9 was originally scheduled for Vulcan, but was changed to F9, and therefore the USSF-15 (GPS IIIF-03) mission, that was planned for Falcon Heavy in 2027 will be carried out by Vulcan.","Part of Phase 3 Lane 2 US Space Force contract awarded in 2025. The launch of GPS III-9 was originally scheduled for Vulcan, but was changed to F9, and therefore the USSF-15 (GPS IIIF-03) mission, that was planned for Falcon Heavy in 2027 will be carried out by Vulcan.","Part of Phase 3 Lane 2 US Space Force contract awarded in 2025. The launch of GPS III-9 was originally scheduled for Vulcan, but was changed to F9, and therefore the USSF-15 (GPS IIIF-03) mission, that was planned for Falcon Heavy in 2027 will be carried out by Vulcan.","Part of Phase 3 Lane 2 US Space Force contract awarded in 2025. The launch of GPS III-9 was originally scheduled for Vulcan, but was changed to F9, and therefore the USSF-15 (GPS IIIF-03) mission, that was planned for Falcon Heavy in 2027 will be carried out by Vulcan.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-29 17:53:00,F9 B5 B1082‑19,Starlink: Group 17-19,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-01-30 07:22:00,F9 B5 B1095‑5,Starlink: Group 6-101,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-02 15:47:00,F9 B5 B1071‑31,Starlink: Group 17-32,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. After payload delivery, the second stage did not conduct de-orbit burn but passivated as designed. Anomaly was attributed to a gas bubble in a transfer tube, arising from SpaceX testing ""refined"" pre-burn engine chill profiles for deorbit burns.[489]","Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. After payload delivery, the second stage did not conduct de-orbit burn but passivated as designed. Anomaly was attributed to a gas bubble in a transfer tube, arising from SpaceX testing ""refined"" pre-burn engine chill profiles for deorbit burns.[489]","Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. After payload delivery, the second stage did not conduct de-orbit burn but passivated as designed. Anomaly was attributed to a gas bubble in a transfer tube, arising from SpaceX testing ""refined"" pre-burn engine chill profiles for deorbit burns.[489]","Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation. After payload delivery, the second stage did not conduct de-orbit burn but passivated as designed. Anomaly was attributed to a gas bubble in a transfer tube, arising from SpaceX testing ""refined"" pre-burn engine chill profiles for deorbit burns.[489]",SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-07 20:58:00,F9 B5 B1088‑13,Starlink: Group 17-33,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 25 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-11 17:11:00,F9 B5 B1100‑3,Starlink: Group 17-34,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-13 10:15:00,F9 B5 B1101‑2,Crew-12 (Crew Dragon C212-5 Freedom),LEO (ISS),Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"In June 2022, NASA announced it purchased an additional 5 crewed flights (Crew-10 through Crew-14) from SpaceX in addition to the previous 9 missions on top of the $3.5 billion contract.[493] Landing Zone 40 (LZ-40) of the SLC-40 used for the first time. This landing zone was created last year to support Falcon 9 landings closer to the pad, similar to the SLC-4E which has its LZ-4 landing zone only 420 meters from the platform. This will facilitate the recovery process since LZ-1 and LZ-2, used by SpaceX since 2015, have been deactivated and will be replaced by launch pads from Vaya Space and Phantom Space.","In June 2022, NASA announced it purchased an additional 5 crewed flights (Crew-10 through Crew-14) from SpaceX in addition to the previous 9 missions on top of the $3.5 billion contract.[493] Landing Zone 40 (LZ-40) of the SLC-40 used for the first time. This landing zone was created last year to support Falcon 9 landings closer to the pad, similar to the SLC-4E which has its LZ-4 landing zone only 420 meters from the platform. This will facilitate the recovery process since LZ-1 and LZ-2, used by SpaceX since 2015, have been deactivated and will be replaced by launch pads from Vaya Space and Phantom Space.","In June 2022, NASA announced it purchased an additional 5 crewed flights (Crew-10 through Crew-14) from SpaceX in addition to the previous 9 missions on top of the $3.5 billion contract.[493] Landing Zone 40 (LZ-40) of the SLC-40 used for the first time. This landing zone was created last year to support Falcon 9 landings closer to the pad, similar to the SLC-4E which has its LZ-4 landing zone only 420 meters from the platform. This will facilitate the recovery process since LZ-1 and LZ-2, used by SpaceX since 2015, have been deactivated and will be replaced by launch pads from Vaya Space and Phantom Space.","In June 2022, NASA announced it purchased an additional 5 crewed flights (Crew-10 through Crew-14) from SpaceX in addition to the previous 9 missions on top of the $3.5 billion contract.[493] Landing Zone 40 (LZ-40) of the SLC-40 used for the first time. This landing zone was created last year to support Falcon 9 landings closer to the pad, similar to the SLC-4E which has its LZ-4 landing zone only 420 meters from the platform. This will facilitate the recovery process since LZ-1 and LZ-2, used by SpaceX since 2015, have been deactivated and will be replaced by launch pads from Vaya Space and Phantom Space.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-15 01:59:00,F9 B5 B1081‑22,Starlink: Group 17-13,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,Launch of 24 Starlink v2 mini satellites to a 281 km (175 mi) orbit at an inclination of 97° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-16 07:59:00,F9 B5 B1090‑10,Starlink: Group 6-103,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,9Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,9Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,9Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,9Launch of 29 Starlink v2 mini optimized satellites to a 559 km (347 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-20 01:41:00,F9 B5 B1077‑26,Starlink: Group 10-36,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation. Booster has landed within The Bahamas, first operational launch to do so after the trajectory was tested during launch of Starlink Group 10-12 in February 2025.","Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation. Booster has landed within The Bahamas, first operational launch to do so after the trajectory was tested during launch of Starlink Group 10-12 in February 2025.","Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation. Booster has landed within The Bahamas, first operational launch to do so after the trajectory was tested during launch of Starlink Group 10-12 in February 2025.","Launch of 29 Starlink v2 mini optimized satellites to a 279 km (173 mi) orbit at an inclination of 53° to expand internet constellation. Booster has landed within The Bahamas, first operational launch to do so after the trajectory was tested during launch of Starlink Group 10-12 in February 2025.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2026-02-21 09:04:00,F9 B5 B1063‑31,Starlink: Group 17-25,SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
